date,open,high,low,close,volume,value
2009-12-30,102.17,104.07,101.12,103.29,2021833,103.29
2009-12-31,103.36,106.51,103.01,105.93,7528358,105.93
2010-01-04,105.93,109.61,105.34,108.47,4287032,108.47
2010-01-05,109.42,109.42,106.54,106.83,4828631,106.83
2010-01-06,107.01,108.07,104.69,105.23,5829105,105.23
2010-01-07,105.17,106.23,102.36,103.19,5536475,103.19
2010-01-08,103.17,106.00,103.17,104.93,3432716,104.93
2010-01-11,105.51,107.01,104.11,104.66,2999460,104.66
2010-01-12,104.76,106.49,103.61,104.60,4301011,104.60
2010-01-13,105.34,107.09,103.59,104.97,4819463,104.97
2010-01-14,106.01,106.33,103.86,104.31,5551078,104.31
2010-01-15,104.54,105.43,102.51,102.90,2885526,102.90
2010-01-18,104.74,104.74,102.57,103.07,1332653,103.07
2010-01-19,103.09,104.91,100.52,100.94,2699001,100.94
2010-01-20,100.84,102.01,95.90,96.26,5997510,96.26
2010-01-21,97.46,97.80,94.39,95.55,2743963,95.55
2010-01-22,93.34,95.83,90.67,95.30,2797378,95.30
2010-01-25,95.84,95.84,92.72,94.96,1260945,94.96
2010-01-27,94.12,94.50,91.14,92.42,2774825,92.42
2010-01-28,94.17,94.47,88.88,90.37,5295053,90.37
2010-01-29,90.00,91.34,87.85,90.15,3920810,90.15
2010-02-01,91.30,98.34,90.80,97.35,5537003,97.35
2010-02-02,97.96,98.74,92.30,94.28,6431732,94.28
2010-02-03,95.02,97.46,93.68,96.68,3584833,96.68
2010-02-04,97.70,100.00,96.34,97.17,7385859,97.17
2010-02-05,96.67,97.17,93.50,94.70,3577597,94.70
2010-02-06,95.17,97.67,95.17,96.43,453697,96.43
2010-02-08,97.34,97.59,93.36,95.52,2528154,95.52
2010-02-09,94.56,95.79,92.94,93.43,2120192,93.43
2010-02-10,93.92,96.60,93.40,95.46,4266981,95.46
2010-02-11,96.67,97.47,93.55,94.38,4799910,94.38
2010-02-15,94.17,94.47,92.02,92.94,1965322,92.94
2010-02-16,93.34,95.66,92.67,94.99,1417375,94.99
2010-02-17,95.69,95.83,93.74,94.03,2153310,94.03
2010-02-18,94.84,102.17,93.50,98.54,13336859,98.54
2010-02-19,96.67,100.17,95.87,97.19,5365628,97.19
2010-02-22,97.50,99.47,96.07,98.72,4283666,98.72
2010-02-23,98.17,100.01,96.35,96.55,5080480,96.55
2010-02-24,95.84,97.84,95.84,97.00,1960978,97.00
2010-02-25,97.00,97.49,93.67,94.50,5732827,94.50
2010-02-26,95.40,99.32,93.06,94.00,9382865,94.00
2010-03-02,95.17,95.17,89.76,90.16,5742109,90.16
2010-03-03,90.34,91.64,89.67,90.32,2789699,90.32
2010-03-04,90.17,90.67,88.79,89.16,5375515,89.16
2010-03-05,89.47,90.42,89.47,90.05,4533331,90.05
2010-03-08,90.50,91.97,89.36,90.32,3392626,90.32
2010-03-09,91.00,91.59,89.17,89.42,4935071,89.42
2010-03-10,89.50,90.67,89.36,89.53,3143963,89.53
2010-03-11,89.34,89.82,87.53,88.35,3544491,88.35
2010-03-12,89.34,89.34,87.17,87.80,2596322,87.80
2010-03-15,89.50,89.84,86.72,88.04,2337387,88.04
2010-03-16,88.34,91.17,88.17,90.88,3189573,90.88
2010-03-17,91.17,91.47,89.39,89.67,2990778,89.67
2010-03-18,87.50,90.47,87.10,87.79,2942487,87.79
2010-03-19,88.34,88.50,86.67,87.10,3408892,87.10
2010-03-22,86.00,88.29,85.84,86.26,3520762,86.26
2010-03-23,88.29,89.17,84.76,85.27,6258281,85.27
2010-03-25,86.17,86.17,83.72,84.20,6884386,84.20
2010-03-26,84.20,85.79,83.88,85.02,4743939,85.02
2010-03-29,86.67,88.52,84.90,87.82,5501803,87.82
2010-03-30,88.34,88.73,86.86,87.02,2482004,87.02
2010-03-31,87.67,87.67,85.08,86.35,2409492,86.35
2010-04-01,86.42,86.63,85.17,85.32,1165406,85.32
2010-04-05,85.50,85.84,84.36,84.76,4170277,84.76
2010-04-06,84.76,86.30,84.34,84.49,5442472,84.49
2010-04-07,83.50,86.32,83.50,84.24,2237552,84.24
2010-04-08,84.76,85.58,83.67,84.82,3743417,84.82
2010-04-09,85.34,85.34,84.20,84.32,2075926,84.32
2010-04-12,84.50,85.17,82.20,83.42,5031918,83.42
2010-04-13,84.06,84.82,83.38,84.64,2950022,84.64
2010-04-15,84.64,85.16,83.87,84.69,5057387,84.69
2010-04-16,84.67,85.07,82.84,83.27,2234390,83.27
2010-04-19,82.50,84.67,82.50,83.22,2068229,83.22
2010-04-20,84.12,84.50,82.62,83.52,3546261,83.52
2010-04-21,83.52,83.76,82.76,83.28,1653145,83.28
2010-04-22,83.53,83.97,82.54,83.20,2021881,83.20
2010-04-23,83.34,84.24,82.54,83.13,1609174,83.13
2010-04-26,83.36,84.00,82.84,83.70,1418479,83.70
2010-04-27,83.99,85.05,83.59,83.93,2301167,83.93
2010-04-28,83.34,85.50,83.34,84.19,2185103,84.19
2010-04-29,84.40,84.99,81.40,81.89,3313880,81.89
2010-04-30,83.66,86.99,82.00,86.26,8505127,86.26
2010-05-03,86.84,88.00,85.87,86.54,3809066,86.54
2010-05-04,86.84,88.34,85.45,85.97,3143009,85.97
2010-05-05,85.00,88.74,84.84,87.76,4818887,87.76
2010-05-06,88.36,90.26,87.80,89.89,5821605,89.89
2010-05-07,89.36,94.12,89.16,91.66,7401404,91.66
2010-05-10,92.34,93.34,89.36,89.96,2701797,89.96
2010-05-11,90.84,91.00,89.26,90.28,1650745,90.28
2010-05-12,90.59,91.10,89.19,90.08,2514168,90.08
2010-05-13,90.42,91.34,88.60,89.55,3288436,89.55
2010-05-14,90.09,92.50,89.68,91.50,5049948,91.50
2010-05-17,92.17,92.58,89.93,90.45,3066933,90.45
2010-05-18,90.95,91.10,89.52,90.72,980885,90.72
2010-05-19,90.84,91.54,89.86,90.72,2419949,90.72
2010-05-20,92.50,93.84,90.83,92.96,7233724,92.96
2010-05-21,92.00,93.45,90.38,93.14,7408220,93.14
2010-05-24,94.17,94.70,92.27,93.30,2983753,93.30
2010-05-25,94.00,94.00,91.02,91.55,2804410,91.55
2010-05-26,91.67,93.98,90.84,92.55,6918398,92.55
2010-05-27,92.50,95.86,92.20,95.46,6810505,95.46
2010-05-28,96.34,96.34,93.34,93.94,5827563,93.94
2010-05-31,94.17,98.26,93.68,96.86,7105685,96.86
2010-06-01,97.17,99.34,94.18,96.12,4872578,96.12
2010-06-02,97.34,97.42,95.29,95.92,1806324,95.92
2010-06-03,96.34,98.24,96.34,96.66,4873118,96.66
2010-06-04,97.17,98.30,94.56,96.64,9280510,96.64
2010-06-07,95.84,98.10,92.87,93.92,7966180,93.92
2010-06-08,92.84,92.84,89.37,90.63,7627743,90.63
2010-06-09,91.37,94.17,91.37,92.13,4953106,92.13
2010-06-10,92.90,93.00,91.06,91.84,1986417,91.84
2010-06-11,92.34,92.64,89.76,90.17,4286948,90.17
2010-06-14,91.06,94.40,90.50,93.86,4980477,93.86
2010-06-15,94.09,94.09,88.00,88.44,4751450,88.44
2010-06-16,88.44,89.84,85.93,89.06,8236724,89.06
2010-06-17,89.84,90.50,88.86,89.24,2784719,89.24
2010-06-18,90.00,90.00,86.52,86.96,5393340,86.96
2010-06-21,87.82,88.30,87.36,87.76,2696355,87.76
2010-06-22,87.70,92.57,87.68,91.70,7872026,91.70
2010-06-23,92.17,93.56,91.85,93.14,5810007,93.14
2010-06-24,93.67,94.17,91.40,91.80,4313694,91.80
2010-06-25,92.64,105.77,90.66,103.46,61217843,103.46
2010-06-28,104.01,109.04,100.87,107.09,61318452,107.09
2010-06-29,106.66,107.81,104.14,105.89,25587701,105.89
2010-06-30,104.84,112.09,104.24,110.47,35658149,110.47
2010-07-01,110.51,112.97,109.19,110.06,27093835,110.06
2010-07-02,110.84,112.34,110.22,111.13,14660699,111.13
2010-07-05,111.51,112.92,109.07,109.80,4919454,109.80
2010-07-06,110.01,111.51,108.53,110.60,8361554,110.60
2010-07-07,110.84,110.84,109.45,109.86,3305475,109.86
2010-07-08,111.01,117.13,110.27,116.43,24957498,116.43
2010-07-09,117.15,119.16,116.42,118.47,20725220,118.47
2010-07-12,118.51,119.24,114.49,114.99,8925214,114.99
2010-07-13,115.34,118.24,114.69,116.81,8553826,116.81
2010-07-14,117.79,119.83,115.34,116.77,12333847,116.77
2010-07-15,117.34,117.34,107.93,109.39,28374921,109.39
2010-07-16,104.34,111.56,104.34,110.19,18275488,110.19
2010-07-19,110.01,111.57,108.69,109.26,6103867,109.26
2010-07-20,109.17,110.63,106.11,106.85,9168514,106.85
2010-07-21,107.23,108.74,105.76,107.69,10555272,107.69
2010-07-22,107.51,108.84,106.27,106.87,10537945,106.87
2010-07-23,106.96,107.51,105.01,105.36,7891957,105.36
2010-07-26,104.17,105.69,103.57,104.06,6259631,104.06
2010-07-27,104.81,106.10,104.01,105.03,5000228,105.03
2010-07-28,105.67,107.97,105.51,107.27,8980093,107.27
2010-07-29,105.84,107.91,105.84,106.49,3225673,106.49
2010-07-30,106.17,109.14,105.07,106.93,13289594,106.93
2010-08-02,107.03,107.89,106.25,107.27,2937315,107.27
2010-08-03,107.04,109.67,106.47,108.97,8316460,108.97
2010-08-04,109.51,110.09,107.87,108.37,4257555,108.37
2010-08-05,108.17,110.31,107.10,108.53,5289318,108.53
2010-08-06,108.59,109.97,107.83,108.36,5708103,108.36
2010-08-09,108.67,109.49,107.51,107.89,4246588,107.89
2010-08-10,108.01,109.01,107.32,107.82,5029369,107.82
2010-08-11,108.29,111.43,107.93,110.07,13233568,110.07
2010-08-12,109.89,114.01,109.89,112.47,13187035,112.47
2010-08-13,112.97,115.31,111.55,111.82,4342187,111.82
2010-08-16,112.84,113.34,108.65,109.73,3275662,109.73
2010-08-17,109.79,113.34,109.67,112.21,7292257,112.21
2010-08-18,113.49,114.49,112.05,113.39,6989711,113.39
2010-08-19,113.51,114.19,112.11,112.77,2066531,112.77
2010-08-20,114.51,117.63,112.67,116.46,10641740,116.46
2010-08-23,117.01,130.26,116.69,129.35,51762718,129.35
2010-08-24,130.01,132.99,125.93,126.70,22085118,126.70
2010-08-25,126.67,129.17,124.67,125.30,13496427,125.30
2010-08-26,125.67,128.17,125.17,127.29,12077522,127.29
2010-08-27,126.95,133.63,125.34,129.41,25126378,129.41
2010-08-30,132.01,140.01,127.57,128.47,9975185,128.47
2010-08-31,128.23,129.47,123.69,126.89,9323084,126.89
2010-09-01,127.84,130.99,127.17,129.79,8659439,129.79
2010-09-02,130.34,131.49,129.19,129.84,6225823,129.84
2010-09-03,130.17,130.50,127.53,127.83,5537951,127.83
2010-09-06,128.01,128.82,126.60,127.22,6003234,127.22
2010-09-07,123.34,128.92,123.34,126.39,4497369,126.39
2010-09-08,125.74,127.81,124.41,126.17,9292413,126.17
2010-09-09,126.17,127.00,124.67,125.14,4374633,125.14
2010-09-13,125.34,126.13,123.51,125.39,8363270,125.39
2010-09-14,125.52,129.46,124.19,128.35,13397252,128.35
2010-09-15,128.01,129.93,127.21,127.84,7881236,127.84
2010-09-16,128.17,129.13,124.79,125.89,7246258,125.89
2010-09-17,127.00,128.43,125.73,127.66,5827143,127.66
2010-09-20,126.84,134.77,126.49,133.70,12861419,133.70
2010-09-21,136.33,136.34,131.54,132.33,9183849,132.33
2010-09-22,133.33,134.49,130.49,131.27,5316454,131.27
2010-09-23,131.67,132.33,128.79,130.51,4002220,130.51
2010-09-24,131.57,133.09,130.19,131.56,4708841,131.56
2010-09-27,132.51,133.51,130.86,131.41,5634312,131.41
2010-09-28,131.67,132.19,128.94,130.30,4673970,130.30
2010-09-29,130.34,130.93,126.42,127.53,5156106,127.53
2010-09-30,127.34,128.27,124.17,124.93,8723762,124.93
2010-10-01,124.97,127.09,124.35,125.94,4507077,125.94
2010-10-04,125.93,126.89,123.69,126.13,7053817,126.13
2010-10-05,126.17,128.51,125.35,127.49,5736685,127.49
2010-10-06,128.01,128.81,126.22,126.59,6074846,126.59
2010-10-07,126.69,129.37,124.34,125.50,8456577,125.50
2010-10-08,126.34,126.67,123.74,124.52,3451189,124.52
2010-10-11,125.34,125.64,123.34,124.03,4209738,124.03
2010-10-12,124.83,125.13,123.56,124.03,2191288,124.03
2010-10-13,123.34,127.13,123.34,126.83,3982337,126.83
2010-10-14,126.83,127.34,119.84,120.53,12518380,120.53
2010-10-15,121.34,121.34,114.79,115.87,16881086,115.87
2010-10-18,117.51,118.19,115.89,116.54,7295935,116.54
2010-10-19,117.51,119.51,115.85,117.97,7466681,117.97
2010-10-20,117.97,120.80,117.79,119.05,6091645,119.05
2010-10-21,119.36,120.97,118.51,120.17,5493661,120.17
2010-10-22,120.20,121.17,119.35,119.93,2258647,119.93
2010-10-25,120.01,121.52,119.67,120.56,2519268,120.56
2010-10-26,120.83,120.97,117.51,118.26,2775665,118.26
2010-10-27,118.93,118.93,116.67,117.03,2598506,117.03
2010-10-28,117.01,123.61,117.01,120.04,19341641,120.04
2010-10-29,119.91,123.17,118.81,121.69,7707329,121.69
2010-11-01,123.17,126.67,122.49,125.81,7113838,125.81
2010-11-02,126.01,129.17,125.26,128.80,8968436,128.80
2010-11-03,129.63,129.63,126.69,127.61,3142415,127.61
2010-11-04,127.61,127.99,126.19,126.73,1582469,126.73
2010-11-05,126.84,127.67,126.29,127.09,194234,127.09
2010-11-08,127.17,127.17,122.76,123.52,4488802,123.52
2010-11-09,123.96,125.21,123.67,124.02,2235524,124.02
2010-11-10,124.47,128.29,123.07,125.97,3826789,125.97
2010-11-11,129.17,130.84,123.84,124.53,9556562,124.53
2010-11-12,124.17,125.17,121.03,121.75,2528376,121.75
2010-11-15,123.36,123.80,120.69,122.89,3228397,122.89
2010-11-16,123.34,123.34,117.84,120.92,6191960,120.92
2010-11-18,122.01,124.24,118.72,123.17,4363870,123.17
2010-11-19,123.34,123.34,117.26,118.79,3882526,118.79
2010-11-22,120.01,120.34,117.33,119.53,2266099,119.53
2010-11-23,118.56,120.17,115.84,117.57,3561776,117.57
2010-11-24,117.57,119.94,115.43,116.77,2150022,116.77
2010-11-25,117.51,117.80,108.20,112.13,6990154,112.13
2010-11-26,112.12,114.16,109.29,111.29,3155170,111.29
2010-11-29,112.17,114.17,110.69,113.39,3057921,113.39
2010-11-30,113.76,113.79,110.45,112.52,2389837,112.52
2010-12-01,113.25,118.67,112.36,116.33,5146261,116.33
2010-12-02,117.03,117.83,113.77,114.31,4533241,114.31
2010-12-03,114.96,115.17,111.85,112.32,3874774,112.32
2010-12-06,111.53,115.71,110.37,111.43,6787143,111.43
2010-12-07,111.57,112.34,109.53,110.19,3117468,110.19
2010-12-08,109.51,114.51,109.43,112.96,7353496,112.96
2010-12-09,114.16,116.44,108.45,112.23,7256655,112.23
2010-12-10,111.67,114.33,111.44,113.46,1601770,113.46
2010-12-13,114.17,114.94,110.17,113.14,2864725,113.14
2010-12-14,114.67,115.69,112.20,112.64,2883450,112.64
2010-12-15,115.51,120.33,115.43,117.23,14295311,117.23
2010-12-16,117.84,118.33,114.43,116.59,3962694,116.59
2010-12-20,116.51,116.61,114.53,115.24,1172347,115.24
2010-12-21,115.84,115.84,113.37,113.91,1684272,113.91
2010-12-22,114.51,117.17,112.69,116.01,3231768,116.01
2010-12-23,116.99,116.99,114.03,114.73,2147293,114.73
2010-12-24,113.17,114.17,111.67,112.09,2691987,112.09
2010-12-27,112.09,112.47,110.36,111.07,2499997,111.07
2010-12-28,110.54,111.10,110.07,110.67,1444200,110.67
2010-12-29,111.02,112.32,111.02,111.53,2187509,111.53
2010-12-30,110.35,111.17,108.84,109.87,6126732,109.87
2010-12-31,110.17,110.97,109.09,109.74,3622097,109.74
2011-01-03,110.34,111.66,109.31,110.00,4395476,110.00
2011-01-04,110.17,110.67,108.35,108.93,4079748,108.93
2011-01-05,109.17,110.36,105.17,105.43,5728874,105.43
2011-01-06,106.01,106.17,102.27,103.13,6407650,103.13
2011-01-07,103.17,104.59,102.51,102.83,2571555,102.83
2011-01-10,103.19,103.62,100.19,100.90,2696589,100.90
2011-01-11,100.59,103.01,98.84,101.64,3219283,101.64
2011-01-12,101.34,104.34,99.02,103.16,4721908,103.16
2011-01-13,103.17,103.19,99.10,99.66,4792164,99.66
2011-01-14,99.17,101.01,98.00,98.98,3852239,98.98
2011-01-17,102.33,102.77,97.20,97.60,5949411,97.60
2011-01-18,98.17,99.12,97.22,98.24,1261185,98.24
2011-01-19,98.24,99.74,96.86,97.39,2187875,97.39
2011-01-20,97.04,97.04,95.40,95.92,2239688,95.92
2011-01-21,95.53,98.97,94.20,98.49,3971363,98.49
2011-01-24,98.73,100.80,98.50,100.21,3262709,100.21
2011-01-25,100.97,105.96,100.43,105.17,9417051,105.17
2011-01-27,105.51,107.51,102.74,106.13,6946435,106.13
2011-01-28,106.66,106.66,103.37,105.42,1856451,105.42
2011-01-31,103.89,104.59,100.51,102.17,3819553,102.17
2011-02-01,100.82,105.51,96.02,96.76,4962352,96.76
2011-02-02,97.35,101.17,95.17,98.95,6972989,98.95
2011-02-03,98.28,107.41,97.00,99.27,2380609,99.27
2011-02-04,98.74,101.26,97.52,98.08,2008196,98.08
2011-02-07,99.20,100.51,97.52,99.16,6396088,99.16
2011-02-08,100.34,102.54,99.25,99.90,3737813,99.90
2011-02-09,99.87,100.31,96.02,97.50,3634750,97.50
2011-02-10,97.50,98.80,96.35,97.60,2141869,97.60
2011-02-11,97.50,98.80,91.22,97.16,5071828,97.16
2011-02-14,96.72,101.84,96.72,100.62,2663303,100.62
2011-02-15,101.47,103.51,100.01,100.66,4470322,100.66
2011-02-16,101.01,102.41,100.17,100.59,2333517,100.59
2011-02-17,100.99,102.97,98.67,102.57,4473448,102.57
2011-02-18,102.51,102.67,98.36,98.63,2437522,98.63
2011-02-21,98.34,98.67,96.13,98.26,2016133,98.26
2011-02-22,96.17,96.17,93.38,95.05,3446816,95.05
2011-02-23,93.50,94.72,92.86,93.80,3154936,93.80
2011-02-24,92.52,92.98,88.23,89.95,7632134,89.95
2011-02-25,91.14,92.34,88.40,89.86,5219103,89.86
2011-02-28,90.27,94.16,89.70,92.25,4297483,92.25
2011-03-01,93.00,97.83,93.00,97.40,4274864,97.40
2011-03-03,94.84,98.76,93.55,95.14,4622001,95.14
2011-03-04,97.22,98.22,94.54,96.67,4231990,96.67
2011-03-07,93.34,95.00,92.17,92.77,2371765,92.77
2011-03-08,93.34,94.29,92.56,93.64,3114108,93.64
2011-03-09,94.97,95.42,90.50,91.92,6726750,91.92
2011-03-10,90.84,91.32,89.69,90.56,4454351,90.56
2011-03-11,91.40,92.46,89.72,90.98,5487692,90.98
2011-03-14,91.92,95.49,91.87,95.08,4770865,95.08
2011-03-15,94.50,96.36,92.94,95.12,5136979,95.12
2011-03-16,96.67,98.34,95.56,96.10,4396100,96.10
2011-03-17,94.42,96.56,94.42,95.66,1117708,95.66
2011-03-18,93.76,94.66,92.50,93.15,2187251,93.15
2011-03-21,93.15,95.17,92.19,93.98,2603090,93.98
2011-03-22,93.92,94.67,92.99,94.29,1406594,94.29
2011-03-23,93.90,95.67,92.87,95.39,2140429,95.39
2011-03-24,95.39,96.92,94.54,96.22,1529606,96.22
2011-03-25,96.17,99.57,95.22,98.74,2312098,98.74
2011-03-28,99.00,99.92,97.17,98.10,2070556,98.10
2011-03-29,98.66,103.01,98.37,102.09,3860063,102.09
2011-03-30,102.49,103.29,100.97,102.27,3473706,102.27
2011-03-31,101.84,103.96,100.52,101.99,3936019,101.99
2011-04-01,100.26,101.50,99.55,100.99,1653655,100.99
2011-04-04,99.69,100.91,99.19,99.70,2299157,99.70
2011-04-05,99.24,100.34,98.79,99.22,2034552,99.22
2011-04-06,99.69,102.17,99.47,100.51,4988877,100.51
2011-04-07,100.84,102.81,100.52,102.31,3324224,102.31
2011-04-08,101.43,101.65,99.36,100.36,2866807,100.36
2011-04-11,98.26,98.79,97.70,97.92,1918794,97.92
2011-04-13,98.56,100.97,98.56,100.21,4506903,100.21
2011-04-15,99.27,100.59,98.42,99.90,2041698,99.90
2011-04-18,99.72,100.51,97.50,98.20,2058791,98.20
2011-04-19,98.67,101.33,97.59,100.86,3904887,100.86
2011-04-20,101.01,103.33,99.88,102.95,3807176,102.95
2011-04-21,101.69,103.64,101.47,103.30,1621779,103.30
2011-04-25,102.03,103.79,102.03,103.09,1036496,103.09
2011-04-26,104.51,105.63,103.67,105.01,3034786,105.01
2011-04-27,104.84,106.17,104.53,105.25,2937303,105.25
2011-04-28,105.84,106.17,104.51,105.79,1657777,105.79
2011-04-29,106.17,106.33,104.24,104.93,1272236,104.93
2011-05-02,105.01,107.41,104.37,105.57,3391246,105.57
2011-05-03,106.01,106.82,104.21,104.90,3461989,104.90
2011-05-04,105.79,110.67,105.22,109.09,10272008,109.09
2011-05-05,110.01,110.84,106.85,107.23,3947761,107.23
2011-05-06,109.71,112.43,109.21,111.02,9670964,111.02
2011-05-09,111.51,111.66,108.36,109.17,3580111,109.17
2011-05-10,110.12,110.82,106.23,108.60,6129912,108.60
2011-05-11,108.17,110.34,106.67,109.83,5613577,109.83
2011-05-12,109.67,111.16,109.53,110.11,3283480,110.11
2011-05-13,111.17,111.17,108.23,110.07,6208844,110.07
2011-05-16,112.51,113.44,107.50,108.73,8329702,108.73
2011-05-17,109.83,110.21,107.07,107.54,3166804,107.54
2011-05-18,107.93,107.93,101.76,103.09,3648238,103.09
2011-05-19,104.17,104.51,102.51,102.97,1902283,102.97
2011-05-20,103.43,105.17,102.85,104.29,2347497,104.29
2011-05-23,104.36,105.42,102.01,104.89,3443678,104.89
2011-05-24,104.67,105.01,103.04,103.33,1311480,103.33
2011-05-25,103.33,103.34,100.03,100.63,1341395,100.63
2011-05-26,100.84,103.93,99.17,102.71,3904437,102.71
2011-05-27,103.02,105.47,102.89,104.70,5820291,104.70
2011-05-30,105.77,106.03,104.01,104.55,5597282,104.55
2011-05-31,105.46,105.84,104.63,105.51,2824737,105.51
2011-06-01,104.69,106.34,104.35,105.43,4031708,105.43
2011-06-02,104.97,106.43,104.29,104.79,3295983,104.79
2011-06-03,105.03,105.37,102.89,103.54,1835290,103.54
2011-06-06,103.63,103.63,101.67,102.02,1838716,102.02
2011-06-07,102.17,102.84,101.37,102.34,2993118,102.34
2011-06-08,102.03,104.23,101.69,104.13,3317816,104.13
2011-06-09,103.34,103.34,101.86,102.17,1106813,102.17
2011-06-10,101.65,101.97,100.63,100.99,1244950,100.99
2011-06-13,101.84,102.99,101.20,102.51,1608562,102.51
2011-06-14,103.34,103.83,102.67,102.87,1317018,102.87
2011-06-15,103.32,103.97,102.17,103.19,1283750,103.19
2011-06-16,103.67,105.49,103.53,104.96,3386885,104.96
2011-06-17,105.01,106.36,103.37,105.16,4897579,105.16
2011-06-20,105.84,106.07,99.70,104.62,3648916,104.62
2011-06-21,103.80,104.99,102.59,103.05,1726168,103.05
2011-06-22,103.34,104.19,101.87,102.63,952476,102.63
2011-06-23,102.77,105.72,101.13,102.87,4992716,102.87
2011-06-24,105.01,106.90,104.32,105.79,10112188,105.79
2011-06-27,109.49,114.46,109.19,110.67,19372965,110.67
2011-06-28,111.16,111.62,108.17,108.63,3070718,108.63
2011-06-29,108.52,108.89,106.21,107.33,3031582,107.33
2011-06-30,106.67,109.52,105.10,108.39,6403180,108.39
2011-07-01,108.50,108.51,106.85,107.53,1518578,107.53
2011-07-04,107.99,108.54,106.17,107.83,1756562,107.83
2011-07-05,106.84,110.43,106.84,109.84,4628361,109.84
2011-07-06,108.91,109.01,107.01,108.52,1987989,108.52
2011-07-07,108.03,110.91,108.03,110.69,2276226,110.69
2011-07-08,109.79,132.83,108.03,111.55,7624053,111.55
2011-07-11,110.84,112.50,110.23,111.19,1653385,111.19
2011-07-12,111.42,113.00,110.50,111.37,2524866,111.37
2011-07-13,111.65,112.33,110.85,111.47,3704971,111.47
2011-07-14,110.17,112.33,110.17,111.16,1729984,111.16
2011-07-15,112.33,112.83,111.34,112.02,2640936,112.02
2011-07-18,111.03,112.49,111.03,112.14,1907407,112.14
2011-07-19,112.43,112.79,111.43,112.02,1942961,112.02
2011-07-20,111.69,112.01,110.61,111.26,1499061,111.26
2011-07-21,110.01,111.12,109.69,110.13,1148439,110.13
2011-07-22,110.17,111.90,109.06,111.50,2331777,111.50
2011-07-25,111.01,112.67,111.01,111.89,1233304,111.89
2011-07-26,111.51,112.47,109.67,110.40,2344287,110.40
2011-07-27,111.01,111.01,109.23,109.79,794888,109.79
2011-07-28,109.90,110.66,108.67,109.07,1560948,109.07
2011-07-29,109.99,110.24,108.51,109.65,1207284,109.65
2011-08-01,110.19,110.89,108.67,109.23,942583,109.23
2011-08-02,108.59,110.34,108.59,109.67,2033520,109.67
2011-08-03,109.64,111.67,109.51,110.97,2201050,110.97
2011-08-04,111.93,115.76,111.77,114.77,4915872,114.77
2011-08-05,114.67,118.17,114.34,117.06,8958746,117.06
2011-08-08,117.51,119.09,116.34,117.17,4227197,117.17
2011-08-09,117.33,118.82,114.44,115.36,5969732,115.36
2011-08-10,115.67,116.51,113.33,115.63,3280150,115.63
2011-08-11,115.01,116.07,114.44,114.99,2709093,114.99
2011-08-12,114.99,115.83,113.69,115.15,5793790,115.15
2011-08-16,113.87,115.57,113.61,114.65,1972119,114.65
2011-08-17,114.63,116.51,113.63,114.26,3083090,114.26
2011-08-18,114.04,114.64,112.34,113.23,708709,113.23
2011-08-19,114.17,115.67,113.19,113.63,3640504,113.63
2011-08-22,113.93,115.72,113.87,115.17,2517522,115.17
2011-08-23,116.01,116.26,114.01,114.70,1817237,114.70
2011-08-24,113.53,115.64,113.53,114.29,1421551,114.29
2011-08-25,114.66,115.57,113.52,114.83,3171837,114.83
2011-08-26,114.37,115.47,109.73,111.82,1660297,111.82
2011-08-29,113.17,114.57,112.27,113.12,1092245,113.12
2011-08-30,114.17,114.19,111.37,112.44,2849408,112.44
2011-09-02,112.67,114.57,111.01,113.77,3095149,113.77
2011-09-05,112.84,113.49,110.52,110.83,1571699,110.83
2011-09-06,112.49,112.94,111.21,111.85,2023213,111.85
2011-09-07,111.93,112.89,110.84,112.04,1506567,112.04
2011-09-08,111.29,112.97,110.87,112.33,1932347,112.33
2011-09-09,111.37,112.15,109.09,110.44,2928748,110.44
2011-09-12,110.84,111.93,108.24,109.93,1961476,109.93
2011-09-13,110.26,110.49,108.79,109.46,865955,109.46
2011-09-14,110.01,111.45,108.61,110.07,2158104,110.07
2011-09-15,111.67,112.66,110.86,112.24,1620987,112.24
2011-09-16,114.34,114.92,109.41,109.94,4537081,109.94
2011-09-19,110.79,111.01,108.47,110.62,1628517,110.62
2011-09-20,110.84,111.51,109.60,110.84,1038830,110.84
2011-09-21,111.34,111.34,109.81,110.57,1226621,110.57
2011-09-22,110.63,112.31,109.34,109.90,2265607,109.90
2011-09-23,111.17,111.45,109.03,109.57,2528898,109.57
2011-09-26,110.01,110.27,107.94,109.79,3390610,109.79
2011-09-27,110.02,110.34,109.01,109.67,1711666,109.67
2011-09-28,109.77,109.77,106.27,106.65,1543801,106.65
2011-09-29,107.51,111.16,105.36,109.44,2804452,109.44
2011-09-30,108.11,110.17,106.67,107.97,1464257,107.97
2011-10-03,108.00,115.67,106.87,113.27,3190106,113.27
2011-10-04,113.22,114.16,110.64,112.34,2799088,112.34
2011-10-05,112.01,112.96,110.42,111.63,1982751,111.63
2011-10-07,111.65,112.37,110.89,111.55,1163396,111.55
2011-10-10,109.44,112.84,109.44,112.07,1131885,112.07
2011-10-11,111.19,113.16,111.19,112.54,1622691,112.54
2011-10-12,111.65,113.27,111.17,111.99,1475218,111.99
2011-10-13,111.67,112.27,108.89,109.09,1373193,109.09
2011-10-14,109.26,110.33,108.17,109.25,2375209,109.25
2011-10-17,109.09,109.66,104.92,105.42,2364938,105.42
